Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
GEOL-104-503,6,12,3,0,0,21,3.142,0,0,0,0,0,21,DUAN B
GEOL-106-501,16,1,0,0,0,17,3.941,0,0,0,0,0,17,YANCEY T
GEOL-106-502,11,1,0,0,0,12,3.916,0,0,0,0,0,12,YANCEY T
GEOL-152-501,13,4,2,0,0,19,3.578,0,0,0,0,0,19,BELANGER C
GEOL-152-502,13,3,3,0,1,20,3.350,0,0,0,0,0,20,BELANGER C
GEOL-152-503,5,6,2,1,0,14,3.071,0,0,0,0,0,14,BELANGER C
GEOL-180-500,19,2,0,0,0,21,3.904,0,0,0,0,0,21,SPARKS D
GEOL-207-501,7,1,0,0,0,8,3.875,0,0,0,0,0,8,CHRPA M
GEOL-207-502,18,2,0,0,0,20,3.900,0,0,0,0,0,20,CHRPA M
GEOL-207-503,17,1,0,1,1,20,3.600,0,0,0,0,0,20,CHRPA M
GEOL-210-901,4,6,1,0,1,12,3.000,0,0,0,0,0,12,REECE J
GEOL-210-902,6,2,2,0,0,10,3.400,0,0,0,0,0,10,REECE J
GEOL-250-501,6,5,1,1,0,13,3.230,0,0,0,0,0,13,PEREZ N
GEOL-250-502,2,5,3,2,0,12,2.583,0,0,0,0,0,12,PEREZ N
GEOL-250-503,8,3,1,0,0,12,3.583,0,0,0,0,0,12,PEREZ N
GEOL-289-500,7,6,0,0,0,13,3.538,0,0,0,0,0,13,BALTA J
GEOL-304-502,3,6,3,2,1,15,2.533,0,0,0,0,0,15,LAMB W
GEOL-304-503,4,4,6,3,1,18,2.388,0,0,0,0,0,18,LAMB W
GEOL-304-504,4,3,4,1,2,14,2.428,1,0,0,0,0,15,LAMB W
GEOL-306-501,11,10,7,1,0,29,3.068,0,0,0,0,0,29,EWING R
GEOL-312-501,6,6,5,0,0,17,3.058,0,0,0,0,0,17,CHESTER J
GEOL-312-502,2,6,4,6,0,18,2.222,0,0,0,0,0,18,CHESTER J
GEOL-312-503,8,6,6,0,0,20,3.100,0,0,0,0,0,20,CHESTER J
GEOL-314-501,2,7,4,1,0,14,2.714,0,0,0,0,0,14,BELANGER C
GEOL-314-502,9,7,6,2,0,24,2.958,0,0,0,0,0,24,BELANGER C
GEOL-314-503,9,7,4,2,0,22,3.045,0,0,0,0,0,22,BELANGER C
GEOL-404-501,18,0,0,0,0,18,4.000,0,0,0,0,0,18,SUN Y
GEOL-404-502,12,6,0,0,0,18,3.666,0,0,0,0,0,18,SUN Y
GEOL-410-501,5,9,3,0,0,17,3.117,0,0,0,0,0,17,SPARKS D
GEOL-410-502,4,4,6,0,0,14,2.857,0,0,0,0,0,14,SPARKS D
GEOL-420-901,12,1,0,0,0,13,3.923,0,0,0,0,1,14,GIARDINO J
GEOL-420-902,14,3,0,0,0,17,3.823,0,0,0,0,0,17,GIARDINO J
GEOL-420-903,5,3,0,0,0,8,3.625,0,0,0,0,0,8,GIARDINO J
GEOL-420-904,14,0,1,0,0,15,3.866,0,0,0,0,0,15,GIARDINO J
GEOL-450-905,2,2,1,0,0,5,3.200,0,0,0,0,0,5,KNAPPETT P
GEOL-450-906,11,1,0,1,0,13,3.692,0,0,0,0,0,13,CHESTER F
GEOL-450-931,5,4,0,0,0,9,3.555,0,0,0,0,0,9,GROSSMAN E
GEOL-489-500,2,3,0,0,0,5,3.400,0,0,0,0,0,5,ZHAN H
GEOL-491-524,6,0,0,0,0,6,4.000,0,0,0,0,0,6,REECE J
GEOL-491-527,5,0,0,0,0,5,4.000,0,0,0,0,0,5,PEREZ N
GEOL-491-532,7,0,0,0,0,7,4.000,0,0,0,0,0,7,BALTA J
GEOL-610-600,10,1,0,0,0,11,3.909,0,0,0,0,0,11,KNAPPETT P
GEOL-617-775,11,0,0,0,2,13,3.384,1,0,0,0,0,14,RIGGS E
GEOL-617-776,5,0,0,0,0,5,4.000,0,0,0,0,0,5,RIGGS E
GEOL-619-601,8,0,0,0,0,8,4.000,0,0,0,0,0,8,SUN Y
GEOL-621-600,8,0,0,0,0,8,4.000,1,0,0,0,0,9,ZHAN H
GEOL-623-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,LAYA PEREIRA J
GEOL-629-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,DONOVAN A
GEOL-648-600,9,0,0,0,0,9,4.000,1,0,0,0,0,10,GROSSMAN E
GEOL-651-600,6,2,0,0,0,8,3.750,1,0,0,0,0,9,BAPST D
GEOL-685-636,5,0,0,0,0,5,4.000,0,0,0,0,0,5,BECKER M
GEOP-313-500,6,4,2,0,0,12,3.333,0,0,0,0,0,12,EVERETT M
GEOP-341-501,4,4,2,1,0,11,3.000,0,0,0,0,0,11,KITAJIMA H
GEOP-489-500,0,1,4,0,1,6,1.833,0,0,0,0,0,6,REECE R
GEOP-489-501,2,3,2,1,1,9,2.444,0,0,0,0,0,9,REECE R
GEOP-491-503,4,0,1,0,0,5,3.600,0,0,0,0,0,5,SPARKS D
GEOP-611-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,DUAN B
GEOP-635-775,16,2,0,0,0,18,3.888,0,0,0,0,1,19,BENAVIDES IGLESIAS
GEOP-689-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,SPARKS D
OCNG-251-502,26,7,4,0,0,37,3.594,0,0,0,0,0,37,THYNG K
OCNG-251-505,7,11,6,0,0,24,3.041,0,0,0,0,0,24,RICHARDSON M
OCNG-251-507,53,12,1,0,0,66,3.787,0,0,0,0,0,66,GIESE B
OCNG-251-510,21,23,5,1,0,50,3.280,0,0,0,0,0,50,GARDNER W
OCNG-251-598,57,82,43,6,4,192,2.947,1,0,0,0,0,193,SYLVAN J
OCNG-252-501,12,4,0,0,0,16,3.750,0,0,0,0,0,16,WIEDERWOHL C
OCNG-252-502,18,1,1,0,0,20,3.850,0,0,0,0,0,20,WIEDERWOHL C
OCNG-252-503,9,6,2,0,0,17,3.411,1,0,0,0,0,18,WIEDERWOHL C
OCNG-252-505,13,5,1,0,0,19,3.631,0,0,0,0,0,19,WIEDERWOHL C
OCNG-252-506,8,5,0,0,0,13,3.615,0,0,0,0,0,13,WIEDERWOHL C
OCNG-252-508,13,5,1,0,0,19,3.631,0,0,0,0,0,19,WIEDERWOHL C
OCNG-252-598,19,24,25,5,6,79,2.569,0,0,0,5,0,84,WIEDERWOHL C
OCNG-303-500,10,2,0,0,0,12,3.833,0,0,0,0,0,12,SHAMBERGER K
OCNG-350-500,18,7,0,0,1,26,3.576,0,0,0,0,0,26,GOLD BOUCHOT G
OCNG-410-500,14,8,6,0,0,28,3.285,0,0,0,1,0,29,STOESSEL A
OCNG-420-500,2,4,4,0,1,11,2.545,0,0,0,0,0,11,CAMPBELL L
OCNG-420-501,4,5,1,0,0,10,3.300,0,0,0,0,0,10,CAMPBELL L
OCNG-420-502,2,5,2,0,0,9,3.000,0,0,0,0,0,9,CAMPBELL L
OCNG-430-500,21,5,4,1,0,31,3.483,0,0,0,0,0,31,ZHANG Y
OCNG-440-500,7,3,1,0,0,11,3.545,0,0,0,0,0,11,YVON-LEWIS S
OCNG-443-500,8,0,0,0,0,8,4.000,0,0,0,0,0,8,WIEDERWOHL C
OCNG-451-500,38,10,0,0,0,48,3.791,0,0,0,0,0,48,GIESE B
OCNG-469-500,9,0,0,0,1,10,3.600,0,0,0,0,0,10,HETLAND R
OCNG-603-600,9,1,0,0,0,10,3.900,0,0,0,0,0,10,SHAMBERGER K
OCNG-608-600,11,5,0,0,0,16,3.687,0,0,0,0,0,16,STOESSEL A
OCNG-611-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,ORSI A
OCNG-620-600,3,3,1,0,0,7,3.285,0,0,0,0,0,7,SYLVAN J
OCNG-620-650,3,1,0,1,0,5,3.200,0,0,0,0,0,5,SYLVAN J
OCNG-630-600,7,1,0,0,0,8,3.875,2,0,0,0,0,10,SLOWEY N
OCNG-669-600,11,1,0,0,0,12,3.916,0,0,0,0,0,12,HETLAND R
DEPARTMENT TOTAL:,438,246,108,14,13,819,3.354,4,0,0,6,0,829
COLLEGE TOTAL:,4128,1802,735,146,103,6914,3.389,15,0,0,35,3,6967
