Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
COSC-465-500,38,55,9,0,0,102,3.284,0,0,0,0,0,102,COKINOS G
COSC-475-501,1,16,19,1,0,37,2.459,0,0,0,0,0,37,MCGINN L
COSC-475-502,1,14,19,2,0,36,2.388,0,0,0,0,0,36,MCGINN L
COSC-475-503,0,11,17,0,2,30,2.233,0,0,0,1,0,31,MCGINN L
COSC-477-500,8,55,25,0,1,89,2.775,0,0,0,0,0,89,FICKEL L
COSC-477-501,5,39,23,1,0,68,2.705,0,0,0,1,0,69,FICKEL L
COSC-489-500,12,0,0,0,0,12,4.000,0,0,0,0,0,12,BOLDT G
COSC-494-950,155,23,1,0,0,179,3.860,0,0,0,0,0,179,GUERRA SANTOS H
COSC-606-600,6,14,0,0,0,20,3.300,0,0,0,0,0,20,BRYANT J
COSC-621-600,1,17,3,0,0,21,2.904,0,0,0,0,0,21,MARRARO A
COSC-631-600,34,0,0,0,0,34,4.000,0,0,0,0,0,34,RYBKOWSKI Z
COSC-650-600,8,3,0,0,0,11,3.727,0,0,0,0,0,11,DIXIT M
COSC-670-600,7,4,0,0,0,11,3.636,0,0,0,0,0,11,LAVY S
COSC-689-600,14,1,1,0,0,16,3.812,0,0,0,0,0,16,AHN C
LAND-101-500,17,6,3,0,1,27,3.407,0,0,0,0,0,27,LI D
LAND-112-501,6,6,1,0,0,13,3.384,0,0,0,0,0,13,REID R
LAND-112-502,9,5,0,0,0,14,3.642,0,0,0,0,0,14,REID R
LAND-212-501,8,4,0,0,0,12,3.666,0,0,0,0,0,12,REID R
LAND-212-502,5,5,1,0,0,11,3.363,0,0,0,0,0,11,REID R
LAND-232-501,5,4,0,0,0,9,3.555,2,0,0,0,0,11,HURST K
LAND-232-502,4,3,3,0,0,10,3.100,1,0,0,0,0,11,HURST K
LAND-240-500,30,7,2,1,0,40,3.650,0,0,0,0,0,40,LEE R
LAND-240-700,131,34,9,0,0,174,3.701,0,0,0,0,0,174,NEWMAN G
LAND-241-500,31,1,0,0,0,32,3.968,0,0,0,0,0,32,WOODFIN T
LAND-312-501,6,6,0,0,0,12,3.500,0,0,0,0,0,12,HUANG C
LAND-312-512,7,4,0,0,0,11,3.636,0,0,0,0,0,11,LEE R
LAND-331-501,2,6,5,0,0,13,2.769,0,0,0,0,0,13,WINSLOW W
