Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
SPAN-202-507,15,8,1,0,0,24,3.583,0,0,0,0,0,24,GALDO J
SPAN-202-508,25,0,0,0,0,25,4.000,0,0,0,0,0,25,ARIZPE V
SPAN-202-509,21,4,0,0,0,25,3.840,0,0,0,0,0,25,MESA MORALES M
SPAN-202-510,20,3,1,1,0,25,3.680,0,0,0,0,0,25,VALERO MARTINEZ J
SPAN-202-511,9,10,0,0,0,19,3.473,0,0,0,2,0,21,VILLALOBOS J
SPAN-203-500,9,6,1,0,0,16,3.500,0,0,0,0,0,16,ORTEGA-AGUILAR D
SPAN-208-500,24,0,0,0,1,25,3.840,0,0,0,0,0,25,ARIZPE N
SPAN-218-500,14,1,1,0,0,16,3.812,0,0,0,0,0,16,ARIZPE N
SPAN-301-930,7,9,2,1,0,19,3.157,0,0,0,3,0,22,MISEMER S
SPAN-301-931,6,12,3,1,0,22,3.045,0,0,0,2,0,24,MISEMER S
SPAN-301-932,23,0,0,0,0,23,4.000,0,0,0,1,0,24,ROCHA ROJAS S
SPAN-302-502,14,10,2,0,0,26,3.461,0,0,0,1,0,27,CURRY R
SPAN-302-503,25,1,0,0,1,27,3.814,0,0,0,0,0,27,URIBE GUAJARDO A
SPAN-302-504,14,5,3,0,0,22,3.500,0,0,0,1,0,23,IMHOFF B
SPAN-303-904,23,0,0,0,1,24,3.833,0,0,0,0,0,24,QUINTANA M
SPAN-303-905,14,9,1,0,0,24,3.541,0,0,0,0,0,24,KALLENDORF H
SPAN-303-906,15,3,0,0,0,18,3.833,0,0,0,2,0,20,ESPINA E
SPAN-304-500,15,4,1,0,0,20,3.700,0,0,0,0,0,20,PEREZ-SMITH A
SPAN-304-501,14,8,1,1,1,25,3.320,0,0,0,0,0,25,ORTEGA-AGUILAR D
SPAN-306-500,26,0,0,0,1,27,3.851,0,0,0,0,0,27,ARIZPE V
SPAN-312-500,11,4,0,0,0,15,3.733,0,0,0,0,0,15,MOREIRAS A
SPAN-318-500,22,0,0,0,0,22,4.000,0,0,0,0,0,22,ARIZPE N
SPAN-320-902,8,7,2,0,1,18,3.166,0,0,0,1,0,19,TIMMONS P
SPAN-320-904,12,9,0,0,0,21,3.571,0,0,0,0,0,21,LUISELLI A
SPAN-331-500,11,3,7,0,1,22,3.045,0,0,0,0,0,22,KALLENDORF H
SPAN-410-500,10,13,1,0,1,25,3.240,1,0,0,1,0,27,CURRY R
SPAN-411-500,22,3,0,0,1,26,3.730,0,0,0,1,0,27,ESPINA E
SPAN-413-500,18,6,0,0,1,25,3.600,0,0,0,1,0,26,VILAROS T
SPAN-417-500,20,7,0,0,0,27,3.740,0,0,0,0,0,27,PEREZ-SMITH A
SPAN-421-500,17,6,4,0,0,27,3.481,0,0,0,0,0,27,LUISELLI A
SPAN-460-500,21,2,0,0,0,23,3.913,0,0,0,1,0,24,QUINTANA M
SPAN-462-500,11,7,1,0,1,20,3.350,0,0,0,0,0,20,IMHOFF B
SPAN-489-500,9,1,0,0,0,10,3.900,0,0,0,0,0,10,ZAPATA G
SPAN-491-500,6,0,1,0,0,7,3.727,0,0,0,0,0,7,ZAPATA G
DEPARTMENT TOTAL:,1124,296,49,8,12,1489,3.692,1,1,0,28,0,1519,
HIST-101-500,2,31,40,8,2,83,2.277,0,0,0,8,0,91,HUDSON D
HIST-102-500,8,14,10,0,1,33,2.848,0,0,0,5,0,38,RESCH R
HIST-103-500,6,13,6,0,0,25,3.000,0,0,0,0,0,25,SCHWARTZ D
HIST-104-500,3,11,6,1,0,21,2.761,0,0,0,1,0,22,BACH D
HIST-105-200,7,4,1,0,0,12,3.500,0,0,0,1,0,13,HATFIELD A
HIST-105-501,25,65,27,3,6,126,2.793,0,0,0,5,0,131,BROOKS C
HIST-105-502,42,98,30,14,10,194,2.762,0,0,0,6,0,200,GUNTER R
HIST-105-503,35,40,48,12,4,139,2.647,0,0,0,10,0,149,MCINNIS V
HIST-105-504,4,37,28,6,7,82,2.304,0,0,0,6,0,88,RESCH R
HIST-105-505,1,11,2,0,2,16,2.562,0,0,0,1,0,17,LENIHAN J
HIST-105-506,4,9,9,3,3,28,2.285,0,0,0,1,0,29,BACH D
