Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CHEN-455-500,10,19,4,0,3,36,2.916,0,0,0,3,0,39,MASHUGA C
CHEN-459-500,42,2,1,0,0,45,3.911,0,0,0,0,0,45,BLIZZARD G
CHEN-461-500,22,26,14,1,0,63,3.095,0,0,0,1,0,64,KRAVARIS C
CHEN-461-501,31,47,13,1,0,92,3.173,0,0,0,0,0,92,KWON J
CHEN-469-500,7,0,0,0,0,7,4.000,0,0,0,0,0,7,WILHITE B
CHEN-471-500,17,2,0,0,0,19,3.894,0,0,0,0,0,19,SUN Q
CHEN-481-501,14,9,1,0,0,24,3.541,0,0,0,0,0,24,TSEREGOUNIS S
CHEN-481-502,13,11,0,0,0,24,3.541,0,0,0,0,0,24,GLOVER C
CHEN-481-503,5,2,0,0,0,7,3.714,0,0,0,0,17,24,GLOVER C
CHEN-481-504,13,8,2,0,0,23,3.478,0,0,0,1,0,24,TSEREGOUNIS S
CHEN-481-505,5,10,0,0,0,15,3.333,0,0,0,1,0,16,HOLTZAPPLE M
CHEN-482-500,35,52,7,0,0,94,3.297,0,0,0,1,0,95,HILALY A
CHEN-491-505,5,0,0,0,0,5,4.000,0,0,0,1,0,6,TAMAMIS P
CHEN-491-520,18,0,0,0,0,18,4.000,0,0,0,0,0,18,HOLTZAPPLE M
CHEN-601-600,27,0,0,0,0,27,4.000,0,0,0,0,0,27,WHITE J
CHEN-604-600,14,11,6,0,0,31,3.258,0,0,0,2,0,33,SEMINARIO J
CHEN-623-600,15,9,3,0,0,27,3.444,0,0,0,0,0,27,BALBUENA P
CHEN-631-600,18,1,0,0,0,19,3.947,0,0,0,0,0,19,KRAVARIS C
CHEN-651-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,SUN Q
CHEN-655-602,2,7,1,0,0,10,3.100,0,0,0,0,0,10,MASHUGA C
SENG-310-500,23,23,5,0,0,51,3.352,0,0,0,1,0,52,QUDDUS N
SENG-310-700,20,3,1,0,0,24,3.791,0,0,0,0,0,24,QUDDUS N
SENG-321-500,15,22,1,2,0,40,3.250,0,0,0,2,0,42,HALIM S
SENG-422-500,17,0,0,0,0,17,4.000,0,0,0,0,0,17,MOATS J
SENG-430-500,12,11,0,0,0,23,3.521,0,0,0,0,0,23,ROGERS W
SENG-455-500,2,4,2,1,0,9,2.777,0,0,0,1,0,10,MASHUGA C
SENG-655-600,1,5,0,0,0,6,3.166,0,0,0,0,0,6,MASHUGA C
SENG-670-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,HALIM S
CVEN-207-900,13,8,1,0,1,23,3.391,0,0,0,0,0,23,APPLETON R
CVEN-207-901,13,6,2,0,0,21,3.523,0,0,0,0,0,21,APPLETON R
CVEN-207-902,20,4,1,0,0,25,3.760,0,0,0,0,0,25,APPLETON R
CVEN-207-903,22,3,0,0,0,25,3.880,0,0,0,0,0,25,APPLETON R
CVEN-207-904,20,2,0,0,0,22,3.909,0,0,0,0,0,22,AUTENRIETH R
CVEN-207-906,23,2,0,0,0,25,3.920,0,0,0,0,0,25,AUTENRIETH R
CVEN-207-907,20,0,1,0,0,21,3.904,0,0,0,0,0,21,AUTENRIETH R
CVEN-221-501,5,16,35,6,0,62,2.322,0,0,0,7,0,69,MERCIER R
CVEN-221-502,27,29,13,3,0,72,3.111,0,0,0,1,0,73,AGHASHAHI M
CVEN-221-503,6,19,32,6,0,63,2.396,0,0,0,11,0,74,MERCIER R
CVEN-250-501,10,25,0,0,1,36,3.194,0,0,0,2,0,38,HUTCHINSON R
CVEN-250-502,14,22,3,0,0,39,3.282,0,0,0,1,0,40,HUTCHINSON R
CVEN-250-503,7,29,1,0,1,38,3.078,0,0,0,0,0,38,HUTCHINSON R
CVEN-250-504,20,16,2,0,1,39,3.384,0,0,0,0,0,39,HUTCHINSON R
CVEN-301-501,23,27,8,1,0,59,3.220,0,0,0,2,0,61,MA X
CVEN-301-502,20,12,6,1,1,40,3.225,0,0,0,0,0,40,LONDON M
CVEN-302-501,11,32,17,2,1,63,2.793,0,0,0,2,0,65,KAIHATU J
CVEN-302-502,12,18,8,1,0,39,3.051,0,0,0,1,0,40,YING Q
CVEN-303-501,2,8,0,0,0,10,3.200,0,0,0,0,0,10,CHINN T
CVEN-303-502,5,2,1,0,0,8,3.500,0,0,0,0,0,8,CHINN T
CVEN-303-503,2,6,4,3,1,16,2.312,0,0,0,0,0,16,CHINN T
CVEN-303-504,4,5,3,0,0,12,3.083,0,0,0,0,0,12,CHINN T
CVEN-303-505,4,3,2,1,1,11,2.727,0,0,0,0,0,11,CHINN T
CVEN-303-506,5,7,1,0,0,13,3.307,0,0,0,0,0,13,CHINN T
CVEN-305-501,12,16,8,4,2,42,2.761,0,0,0,0,0,42,NOSHADRAVAN A
CVEN-305-502,24,22,13,5,1,65,2.969,0,0,0,3,0,68,LITTLE D
