Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
COMM-230-504,25,0,0,0,0,25,4.000,0,0,0,0,0,25,LOPEZ J
COMM-230-505,21,1,2,0,1,25,3.640,0,0,0,0,0,25,SONG X
COMM-230-506,23,1,0,0,0,24,3.958,0,0,0,0,0,24,SONG X
COMM-240-501,11,7,3,0,0,21,3.380,0,0,0,1,0,22,CHAMPINE T
COMM-243-501,19,4,0,0,0,23,3.826,0,0,0,0,0,23,BRADLEY N
COMM-243-502,19,5,0,0,0,24,3.791,0,0,0,0,0,24,MUNSON D
COMM-243-503,19,5,0,0,0,24,3.791,0,0,0,0,0,24,MUNSON D
COMM-243-504,19,3,1,0,0,23,3.782,0,0,0,0,0,23,BRADLEY N
COMM-250-500,20,0,0,0,0,20,4.000,0,0,0,0,0,20,LOPEZ J
COMM-250-501,20,0,0,0,0,20,4.000,0,0,0,0,0,20,GUAJARDO J
COMM-257-500,6,19,10,2,1,38,2.710,0,0,0,1,0,39,HAVENS J
COMM-257-501,5,10,8,2,0,25,2.720,0,0,0,3,0,28,HAVENS J
COMM-260-500,42,6,2,1,1,52,3.673,0,0,0,2,0,54,PARISH N
COMM-260-501,30,26,7,0,0,63,3.365,0,0,0,1,0,64,ASCHENBECK S
COMM-275-500,44,20,1,0,0,65,3.661,0,0,0,0,0,65,RAMIREZ A
COMM-291-500,113,17,7,1,2,140,3.700,0,0,0,0,0,140,STREET N
COMM-301-200,16,4,0,0,0,20,3.800,0,0,0,0,0,20,CRICK N
COMM-301-201,20,0,0,0,0,20,4.000,0,0,0,0,0,20,TARVIN D
COMM-301-500,66,102,64,3,3,238,2.945,0,0,0,9,0,247,CRICK N
COMM-305-200,19,1,0,0,0,20,3.950,0,0,0,0,0,20,STREET R
COMM-305-500,69,109,55,9,0,242,2.983,0,0,0,1,0,243,STREET R
COMM-307-200,3,2,2,0,1,8,2.750,0,0,0,0,0,8,BRAMAN S
COMM-307-500,13,51,22,2,1,89,2.820,0,0,0,11,0,100,BRAMAN S
COMM-308-200,13,6,0,0,0,19,3.684,0,0,0,0,0,19,BLANTON H
COMM-308-500,23,43,19,1,1,87,2.988,0,0,0,1,0,88,WESNER K
COMM-308-501,23,44,23,0,0,90,3.000,0,0,0,1,0,91,WESNER K
COMM-308-502,10,7,2,0,1,20,3.250,0,0,0,0,0,20,ZHAO Y
COMM-315-200,12,0,0,0,0,12,4.000,0,0,0,0,0,12,HOLLADAY S
COMM-315-500,40,59,22,4,0,125,3.080,0,0,0,3,0,128,HOLLADAY S
COMM-320-200,13,3,0,0,0,16,3.812,0,0,0,0,0,16,CONRAD C
COMM-320-502,64,49,16,4,0,133,3.300,0,0,0,0,0,133,WOLFE A
COMM-322-500,10,3,0,0,0,13,3.769,0,0,0,2,0,15,WESNER K
COMM-323-200,14,1,0,0,0,15,3.933,0,0,0,0,0,15,COOMBS W
COMM-323-500,75,38,12,7,1,133,3.345,0,0,0,0,0,133,COOMBS W
COMM-324-500,16,22,11,2,0,51,3.019,0,0,0,0,0,51,ROWE S
COMM-325-500,21,31,8,1,0,61,3.180,0,1,0,2,0,64,MUNSON D
COMM-330-500,10,11,13,1,0,35,2.857,0,0,0,0,0,35,BAJAN A
COMM-330-501,2,8,9,3,0,22,2.409,0,0,0,0,0,22,BURKART P
COMM-330-503,5,17,11,1,0,34,2.764,0,0,0,1,0,35,WALLIS C
COMM-335-200,20,0,0,0,0,20,4.000,0,0,0,0,0,20,TARVIN D
COMM-335-500,75,92,51,3,3,224,3.040,1,1,0,2,0,228,TARVIN D
COMM-338-500,7,3,3,1,0,14,3.142,0,0,0,0,0,14,ANDERSON C
COMM-340-500,90,97,27,10,3,227,3.149,0,0,0,7,0,234,DORSEY L
COMM-350-500,32,67,35,3,0,137,2.934,0,0,0,3,0,140,ROLD M
COMM-354-500,4,10,12,8,2,36,2.166,1,0,0,3,0,40,BRAMAN S
COMM-360-500,10,18,8,0,0,36,3.055,0,0,0,1,0,37,SUMPTER R
COMM-365-500,19,13,2,0,0,34,3.500,0,0,0,1,0,35,LA-PASTINA A
COMM-370-500,25,6,2,0,0,33,3.696,0,0,0,3,0,36,STREET N
COMM-375-200,5,1,0,0,0,6,3.833,0,0,0,0,0,6,MILLER L
COMM-375-500,14,36,20,2,0,72,2.861,0,0,0,1,0,73,MILLER L
COMM-407-900,16,2,1,0,0,19,3.789,0,0,0,0,0,19,TARVIN D
COMM-407-901,8,6,2,0,1,17,3.176,0,0,0,0,0,17,HENSON B
COMM-410-900,4,11,7,1,1,24,2.666,0,0,0,0,0,24,BURKART P
COMM-411-900,13,2,1,0,0,16,3.750,0,0,0,0,0,16,ASCHENBECK S
