Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BUSN-481-501,9,1,0,0,0,10,3.900,0,0,0,0,0,10,SIMPSON N
BUSN-481-502,22,0,0,0,0,22,4.000,0,0,0,1,0,23,BLASOR T
BUSN-481-503,5,0,0,0,0,5,4.000,0,0,0,2,0,7,LENZEN B
BUSN-481-504,19,0,0,0,0,19,4.000,0,0,0,0,0,19,HARDING M
BUSN-481-505,23,0,0,0,0,23,4.000,0,0,0,0,0,23,FIELD C
BUSN-481-506,18,2,1,0,0,21,3.809,0,0,0,0,0,21,HENDERSON T
BUSN-481-513,13,0,0,0,0,13,4.000,0,0,0,0,0,13,VAN ALSTYNE J
IBUS-401-598,2,3,0,0,0,5,3.400,0,0,0,0,0,5,SEIPP L
IBUS-450-501,1,3,0,0,1,5,2.600,0,0,0,0,0,5,MAHAJAN V
IBUS-450-504,5,0,0,0,0,5,4.000,0,0,0,0,0,5,MAHAJAN V
DEPARTMENT TOTAL:,1679,225,15,2,2,1923,3.851,3,0,0,9,1,1936,
FINC-210-501,255,19,1,1,0,276,3.913,0,0,0,3,0,279,ZEAL S
FINC-267-501,9,6,1,0,0,16,3.500,0,0,0,1,0,17,MOORE K
FINC-341-201,20,4,2,0,0,26,3.692,0,0,0,3,0,29,GUYTON S
FINC-341-202,16,4,3,0,0,23,3.565,0,0,0,2,0,25,GUYTON S
FINC-341-501,138,84,42,12,5,281,3.202,0,0,0,75,0,356,GUYTON S
FINC-341-502,60,54,32,9,0,155,3.064,0,0,0,31,0,186,GUYTON S
FINC-350-901,36,7,1,0,0,44,3.795,0,0,0,0,0,44,OKOROMADU A
FINC-350-902,39,5,0,0,1,45,3.800,0,0,0,0,0,45,OKOROMADU A
FINC-350-903,48,3,1,0,0,52,3.903,0,0,0,1,0,53,OKOROMADU A
FINC-351-501,29,28,3,0,1,61,3.377,0,0,0,1,0,62,ROSSI M
FINC-351-502,13,30,10,0,2,55,2.945,0,0,0,8,0,63,ROSSI M
FINC-351-503,16,29,6,0,0,51,3.196,0,0,0,3,0,54,ROSSI M
FINC-351-504,11,22,7,1,0,41,3.048,2,0,0,2,0,45,DYE R
FINC-361-501,18,34,12,0,0,64,3.093,0,0,0,0,0,64,CEN X
FINC-361-502,24,28,15,2,0,69,3.072,0,0,0,0,0,69,CEN X
FINC-361-503,23,26,19,0,0,68,3.058,0,0,0,2,0,70,CEN X
FINC-371-501,23,72,37,2,1,135,2.844,0,0,0,1,0,136,PETERSON J
FINC-381-501,4,3,15,3,0,25,2.320,0,0,0,1,0,26,BOWLES T
FINC-381-502,12,17,10,2,0,41,2.951,0,0,0,1,0,42,BOWLES T
FINC-381-503,13,15,13,0,0,41,3.000,0,0,0,0,0,41,BOWLES T
FINC-381-504,41,10,0,0,0,51,3.803,0,0,0,0,0,51,KOLARI J
FINC-409-598,183,124,34,8,7,356,3.314,216,0,0,9,0,581,DRIVER J
FINC-409-599,184,113,42,8,6,353,3.305,105,0,0,4,0,462,PHAM H
FINC-423-501,12,7,5,0,1,25,3.160,0,0,0,4,0,29,HALLERMANN D
FINC-424-501,10,13,2,0,1,26,3.192,0,0,0,2,0,28,HALLERMANN D
FINC-427-501,14,0,0,0,0,14,4.000,0,0,0,0,0,14,HARRIS T
FINC-435-501,9,9,3,0,1,22,3.136,0,0,0,0,0,22,LIU X
FINC-441-500,16,8,6,1,0,31,3.258,0,0,0,3,0,34,HERCOT P
FINC-441-501,17,9,1,0,0,27,3.592,0,0,0,6,0,33,HERCOT P
FINC-443-501,6,15,7,2,0,30,2.833,0,0,0,2,0,32,JOHNSON S
FINC-443-502,7,20,11,1,1,40,2.775,0,0,0,3,0,43,JOHNSON S
FINC-443-503,5,14,17,1,0,37,2.621,0,0,0,4,0,41,JOHNSON S
FINC-445-501,98,7,0,0,0,105,3.933,0,0,0,0,0,105,OKOROMADU A
FINC-449-501,11,6,1,0,0,18,3.555,0,0,0,1,0,19,HERCOT P
FINC-449-503,1,11,2,0,0,14,2.928,0,0,0,2,0,16,BANKS B
FINC-449-504,4,10,1,0,0,15,3.200,0,0,0,0,0,15,BANKS B
FINC-449-505,5,8,1,0,0,14,3.285,0,0,0,2,0,16,BANKS B
FINC-463-501,8,1,0,0,0,9,3.888,0,0,0,0,0,9,GAREY W
FINC-472-500,6,25,3,0,0,34,3.088,0,0,0,0,0,34,AMOS N
FINC-485-503,49,0,0,0,0,49,0.000,0,0,0,0,0,49,HALLERMANN D
FINC-601-601,35,33,1,0,0,69,3.492,1,0,0,1,0,71,MOORE K
FINC-601-606,8,0,4,0,1,13,3.076,11,0,0,0,0,24,MOORE K
FINC-602-601,32,31,6,0,0,69,3.376,1,0,0,1,0,71,ERTURK B
FINC-603-600,18,28,0,0,0,46,3.391,0,0,0,0,0,46,DYE R
FINC-612-601,17,17,7,0,1,42,3.166,0,0,0,0,0,42,ERTURK B
FINC-612-602,23,17,2,0,0,42,3.500,0,0,0,0,0,42,ERTURK B
FINC-612-652,17,15,3,1,0,36,3.333,0,0,0,0,0,36,MAHAJAN A
FINC-629-601,13,17,0,0,0,30,3.433,0,0,0,3,0,33,WHITE E
FINC-629-602,33,17,0,0,0,50,3.660,0,0,0,1,0,51,WHITE E
FINC-629-603,35,20,0,0,0,55,3.636,0,0,0,0,0,55,WHITE E
FINC-630-600,32,13,1,0,0,46,3.673,0,0,0,0,0,46,LIU X
FINC-630-601,27,17,0,0,0,44,3.613,0,0,0,1,0,45,LIU X
FINC-632-600,15,23,2,0,0,40,3.325,0,0,0,4,0,44,DYE R
FINC-633-600,16,19,1,0,0,36,3.416,0,0,0,0,0,36,GAREY W
FINC-645-601,45,0,0,0,0,45,4.000,0,0,0,0,0,45,OKOROMADU A
FINC-645-602,24,0,0,0,0,24,4.000,0,0,0,1,0,25,OKOROMADU A
